sample-id	biosample_accession	biospecimen_repository_sample_id	bodysite	description	dna_extracted	elevation	empo_1	empo_2	empo_3	empo_4	env	env_biome	env_feature	env_material	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	psn	public	qiita_study_id	sample_type	sample_type_qiita	scientific_name	sequencecenter	taxon_id	title
1927.SRS015762.SRX020539.SRR044131	SAMN00036980	700024417	Tongue_dorsum	HMP_SRS015762.SRX020539.SRR044131	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024417	TRUE	1927	Tongue_dorsum	tongue	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015764.SRX020539.SRR044160	SAMN00036982	700024419	Hard_palate	HMP_SRS015764.SRX020539.SRR044160	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024419	TRUE	1927	Hard_palate	hard palate	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015766.SRX020539.SRR044169	SAMN00036984	700024421	Buccal_mucosa	HMP_SRS015766.SRX020539.SRR044169	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024421	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015768.SRX020539.SRR044154	SAMN00036986	700024423	Attached_Keratinized_gingiva	HMP_SRS015768.SRX020539.SRR044154	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024423	TRUE	1927	attached keratinized gingiva	gingival swab	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015772.SRX020539.SRR049862	SAMN00036990	700024427	Palatine_Tonsils	HMP_SRS015772.SRX020539.SRR049862	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024427	TRUE	1927	Palatine_Tonsils	palatine tonsil	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015774.SRX020525.SRR044517	SAMN00036992	700024429	R_Retroauricular_crease	HMP_SRS015774.SRX020525.SRR044517	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024429	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015776.SRX020525.SRR044561	SAMN00036994	700024431	L_Antecubital_fossa	HMP_SRS015776.SRX020525.SRR044561	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024431	TRUE	1927	L_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015778.SRX020525.SRR044532	SAMN00036996	700024433	R_Antecubital_fossa	HMP_SRS015778.SRX020525.SRR044532	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024433	TRUE	1927	R_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015780.SRX020539.SRR044129	SAMN00036998	700024435	Anterior_nares	HMP_SRS015780.SRX020539.SRR044129	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024435	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	WUGSC	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015782.SRX020539.SRR044139	SAMN00037000	700024437	Stool	HMP_SRS015782.SRX020539.SRR044139	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	Stool	urban biome	human-associated habitat	feces	human-gut	USA	UBERON:feces	UBERON:feces	UBERON:feces	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024437	TRUE	1927	Stool	feces	human gut metagenome	WUGSC	408170	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015784.SRX020539.SRR044190	SAMN00037002	700024439	Throat	HMP_SRS015784.SRX020539.SRR044190	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:mucus	UBERON:throat	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024439	TRUE	1927	Throat	throat	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015786.SRX020539.SRR044133	SAMN00037004	700024441	Supragingival_plaque	HMP_SRS015786.SRX020539.SRR044133	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024441	TRUE	1927	Supragingival_plaque	supragingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015788.SRX020539.SRR044182	SAMN00037006	700024443	Subgingival_plaque	HMP_SRS015788.SRX020539.SRR044182	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	human	Homo sapiens	764224817	9606	39	-77	HMPDAC	FALSE	700024443	TRUE	1927	Subgingival_plaque	subgingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015805.SRX020562.SRR044710	SAMN00037023	700024460	L_Retroauricular_crease	HMP_SRS015805.SRX020562.SRR044710	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024460	TRUE	1927	L_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015807.SRX020562.SRR044699	SAMN00037025	700024462	R_Retroauricular_crease	HMP_SRS015807.SRX020562.SRR044699	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024462	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015809.SRX020562.SRR044707	SAMN00037027	700024464	L_Antecubital_fossa	HMP_SRS015809.SRX020562.SRR044707	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024464	TRUE	1927	L_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015811.SRX020562.SRR044703	SAMN00037029	700024466	R_Antecubital_fossa	HMP_SRS015811.SRX020562.SRR044703	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024466	TRUE	1927	R_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015813.SRX020562.SRR044708	SAMN00037031	700024468	Anterior_nares	HMP_SRS015813.SRX020562.SRR044708	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024468	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	WUGSC	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015815.SRX020562.SRR044705	SAMN00037033	700024470	Stool	HMP_SRS015815.SRX020562.SRR044705	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	Stool	urban biome	human-associated habitat	feces	human-gut	USA	UBERON:feces	UBERON:feces	UBERON:feces	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024470	TRUE	1927	Stool	feces	human gut metagenome	WUGSC	408170	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015817.SRX020562.SRR044698	SAMN00037035	700024472	Saliva	HMP_SRS015817.SRX020562.SRR044698	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:saliva	UBERON:saliva	UBERON:saliva	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024472	TRUE	1927	Saliva	saliva	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015821.SRX020562.SRR044709	SAMN00037039	700024476	Tongue_dorsum	HMP_SRS015821.SRX020562.SRR044709	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024476	TRUE	1927	Tongue_dorsum	tongue	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015823.SRX020562.SRR047451	SAMN00037041	700024478	Hard_palate	HMP_SRS015823.SRX020562.SRR047451	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024478	TRUE	1927	Hard_palate	hard palate	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015825.SRX020562.SRR049225	SAMN00037043	700024480	Buccal_mucosa	HMP_SRS015825.SRX020562.SRR049225	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024480	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015827.SRX020562.SRR044706	SAMN00037045	700024482	Attached_Keratinized_gingiva	HMP_SRS015827.SRX020562.SRR044706	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024482	TRUE	1927	attached keratinized gingiva	gingival swab	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015829.SRX020562.SRR044700	SAMN00037047	700024484	Palatine_Tonsils	HMP_SRS015829.SRX020562.SRR044700	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024484	TRUE	1927	Palatine_Tonsils	palatine tonsil	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015831.SRX020562.SRR044701	SAMN00037049	700024486	Throat	HMP_SRS015831.SRX020562.SRR044701	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:mucus	UBERON:throat	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024486	TRUE	1927	Throat	throat	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015833.SRX020562.SRR044702	SAMN00037051	700024488	Supragingival_plaque	HMP_SRS015833.SRX020562.SRR044702	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024488	TRUE	1927	Supragingival_plaque	supragingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015835.SRX020562.SRR044704	SAMN00037053	700024490	Subgingival_plaque	HMP_SRS015835.SRX020562.SRR044704	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	human	Homo sapiens	763435843	9606	39	-77	HMPDAC	FALSE	700024490	TRUE	1927	Subgingival_plaque	subgingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015854.SRX020554.SRR043727	SAMN00037072	700024509	Stool	HMP_SRS015854.SRX020554.SRR043727	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	Stool	urban biome	human-associated habitat	feces	human-gut	USA	UBERON:feces	UBERON:feces	UBERON:feces	human	Homo sapiens	764002286	9606	39	-77	HMPDAC	FALSE	700024509	TRUE	1927	Stool	feces	human gut metagenome	WUGSC	408170	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015856.SRX020574.SRR049831	SAMN00037074	700024511	L_Retroauricular_crease	HMP_SRS015856.SRX020574.SRR049831	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	764002286	9606	39	-77	HMPDAC	FALSE	700024511	TRUE	1927	L_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015858.SRX020574.SRR049823	SAMN00037076	700024513	R_Retroauricular_crease	HMP_SRS015858.SRX020574.SRR049823	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	764002286	9606	39	-77	HMPDAC	FALSE	700024513	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015860.SRX020536.SRR047634	SAMN00037078	700024515	L_Antecubital_fossa	HMP_SRS015860.SRX020536.SRR047634	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	764002286	9606	39	-77	HMPDAC	FALSE	700024515	TRUE	1927	L_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015862.SRX020536.SRR047628	SAMN00037080	700024517	R_Antecubital_fossa	HMP_SRS015862.SRX020536.SRR047628	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	764002286	9606	39	-77	HMPDAC	FALSE	700024517	TRUE	1927	R_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015864.SRX020529.SRR046569	SAMN00037082	700024519	Anterior_nares	HMP_SRS015864.SRX020529.SRR046569	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	764002286	9606	39	-77	HMPDAC	FALSE	700024519	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	WUGSC	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS015864.SRX020554.SRR043720	SAMN00037082	700024519	Anterior_nares	HMP_SRS015864.SRX020554.SRR043720	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	764002286	9606	39	-77	HMPDAC	FALSE	700024519	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	WUGSC	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
