c5f2ed05fb2680486a4c891626699540,NR_116181,0.0,798,98,95.238,Bacteroides ovatus
40b860a0385276e8040a7a11f799b9f3,NR_112940,0.0,879,97,99.198,Bacteroides ovatus
1e1d71afb8b15f325347f8cd3e012c2a,NR_112940,0.0,877,97,99.197,Bacteroides ovatus
fdca503a361431b4a904200beeb44e4e,NR_116181,0.0,802,98,95.437,Bacteroides ovatus
6393275f48760928db4157a3a811bc7d,NR_116181,0.0,803,98,95.635,Bacteroides ovatus
0ca761b73d44cd09c11f0fe9ee479a00,NR_116181,0.0,798,98,95.238,Bacteroides ovatus
58a9fdd5f0ac9d4841e9b456d374733a,NR_116181,0.0,801,98,95.446,Bacteroides ovatus
9bca1962cb48770959146be3f9b1f083,NR_112940,0.0,894,97,99.799,Bacteroides ovatus
047ccd1135814cb927165b760cf49c40,NR_180463,0.0,802,99,95.108,Bacteroides luhongzhouii
3c0f1efb4486769a040840698cfc4301,NR_112947,0.0,885,97,99.396,Bacteroides xylanisolvens XB1A
2a5bea85a4e151daa0a2d7b1f0976387,NR_112947,0.0,833,96,97.384,Bacteroides xylanisolvens XB1A
24a21100bb05614445698af8516135c5,NR_112947,0.0,890,97,99.598,Bacteroides xylanisolvens XB1A
413ffefe557098edf7f152d14a27e392,NR_112947,0.0,882,97,99.399,Bacteroides xylanisolvens XB1A
a53ea8169a4d1d7853ee0be27a831eae,NR_112947,0.0,886,96,99.598,Bacteroides xylanisolvens XB1A
a4aacef8fabf01d66ca4b833e8b5f2bd,NR_112947,0.0,842,96,97.787,Bacteroides xylanisolvens XB1A
099e066ebe3f66302c6f4cbba6076a78,NR_112947,0.0,838,96,97.586,Bacteroides xylanisolvens XB1A
4803f538f4e5d2c7bfca5c56e5885b08,NR_112947,0.0,847,96,97.791,Bacteroides xylanisolvens XB1A
cb172e4398d604ffb1050fda42f170ef,NR_112947,0.0,847,96,97.791,Bacteroides xylanisolvens XB1A
9105c88845f4698aadc743a5cd45c237,NR_112947,0.0,888,97,99.598,Bacteroides xylanisolvens XB1A
df6c7d5bab0cd66e68704dfe0d78f675,NR_112947,0.0,894,97,99.799,Bacteroides xylanisolvens XB1A
373423a3af3080ae7a784628aed2d245,NR_112947,0.0,878,96,99.396,Bacteroides xylanisolvens XB1A
555b2c8a1b863e1f06176a97ab480cb2,NR_112947,0.0,878,96,99.396,Bacteroides xylanisolvens XB1A
07bea541ae105ed5b05cb370493d28a2,NR_112947,0.0,888,97,99.598,Bacteroides xylanisolvens XB1A
d2f7b5f6c1381d65308b410989cee22b,NR_112947,0.0,869,96,98.994,Bacteroides xylanisolvens XB1A
6e0f6c80f426de44187a4bd2df579438,NR_112947,0.0,884,97,99.398,Bacteroides xylanisolvens XB1A
1591d11f273c6ff533039e98d302b46a,NR_112947,0.0,890,97,99.598,Bacteroides xylanisolvens XB1A
45107b268cf1c431bd1314b22b88f9d8,NR_112947,0.0,884,97,99.398,Bacteroides xylanisolvens XB1A
231751215c11e3d0704b48738734bc2b,NR_112947,0.0,834,96,97.189,Bacteroides xylanisolvens XB1A
1f6b9df04a6c47558d06dfea654edae6,NR_112940,0.0,879,97,99.198,Bacteroides ovatus
3fbd99e53f37cfdf90f62fb8f272daac,NR_112940,0.0,885,97,99.398,Bacteroides ovatus
7266570c897d4c8d16b96d5c0c4ad080,NR_112940,0.0,879,97,99.198,Bacteroides ovatus
3790b63115c0fa6260b23399c8b004dd,NR_112940,0.0,879,97,99.198,Bacteroides ovatus
30b850c0418b95855b5725cf4be45819,NR_112940,0.0,884,97,99.399,Bacteroides ovatus
87a6f444845ea1854769ca7f707a026d,NR_112940,0.0,890,97,99.598,Bacteroides ovatus
2bea8e8bb52be8006176f7cd8a73e297,NR_112940,0.0,877,97,99.200,Bacteroides ovatus
45350dca566720d12e4349c8c7869504,NR_112940,0.0,884,97,99.399,Bacteroides ovatus
e873aaea49712a07d840c4f13ccf8eba,NR_112940,0.0,884,97,99.399,Bacteroides ovatus
e1af4ec952ce5b561509a78a0bb632bb,NR_112940,0.0,884,97,99.399,Bacteroides ovatus
04fab20c3ed9b3a67126f6da75c9cea3,NR_112947,0.0,774,96,94.769,Bacteroides xylanisolvens XB1A
81de54b33bec9227ffa7ca91fecba22f,NR_113150,0.0,686,98,90.099,Alistipes finegoldii
ca9a638a9f7a609503fc174169c1a6ff,NR_112940,0.0,879,97,99.198,Bacteroides ovatus
54a9d6311f886b747ad3d924be3e54c0,NR_112940,0.0,879,97,99.198,Bacteroides ovatus
16ea69023aa6e28027ce83588b75f8a6,NR_112940,0.0,879,97,99.198,Bacteroides ovatus
7e4fa2b7149e605c58fcd5af8542f7b1,NR_112940,0.0,879,97,99.198,Bacteroides ovatus
3a178dc654f86ce26a9e436ec2c5a4b2,NR_112940,0.0,885,97,99.398,Bacteroides ovatus
725b9073cfce5284be82e977eabfa214,NR_112947,0.0,884,97,99.398,Bacteroides xylanisolvens XB1A
f21277a18c13494a37af69e35e289f1b,NR_074577,3.92e-159,560,98,85.039,Paludibacter propionicigenes WB4
262466d904a8145439a5c6129a976bfc,NR_181199,2.32e-130,464,95,81.526,Perlabentimonas gracilis
e5c0633a238ae7af5bb78d6be0c87ce4,NR_181199,8.10e-130,462,95,81.489,Perlabentimonas gracilis
c084d411b4eaad77964df5164682cfc5,NR_181199,4.48e-133,473,95,81.928,Perlabentimonas gracilis
1ead78b2709d8451a7c71d9063d9fd07,NR_181199,4.48e-133,473,96,82.093,Perlabentimonas gracilis
5423423cf7b01633a3b72fa98e2c98d7,NR_181199,1.56e-132,472,95,82.164,Perlabentimonas gracilis
73b64688668d8b7d9873645e2dc91e84,NR_181199,6.65e-131,466,96,82.000,Perlabentimonas gracilis
151d040e8d45c56fad8d032c2b7ae306,NR_181199,1.90e-131,469,95,82.164,Perlabentimonas gracilis
d2dbdde603e51f8e66002af4b41316f2,NR_181199,1.56e-132,472,95,82.164,Perlabentimonas gracilis
d5a2454d31fd4dd3d40596cdec5a4e3c,NR_181199,3.68e-134,477,95,82.365,Perlabentimonas gracilis
36a85837bee4333d8f5a0625376a8821,NR_181199,1.28e-133,475,96,82.400,Perlabentimonas gracilis
efbfcbd7a6b4c0c1d6851b9188c73c89,NR_112933,0.0,774,99,94.106,Bacteroides cellulosilyticus
ad759e1b64f439396a717bd77e29d541,NR_133025,0.0,774,87,98.430,Alistipes communis
fa9d21c13a864794f791a6399a06371c,NR_133025,0.0,794,87,99.553,Alistipes communis
f3c3886ea3a8ce7c409cad0578abac58,NR_133025,0.0,799,87,99.776,Alistipes communis
f64a918aaa1ff8f59a7f40abb47178c6,NR_133025,0.0,801,87,99.776,Alistipes communis
284fe851a79667be7a23c86ec9fc0e2a,NR_133025,0.0,783,87,98.879,Alistipes communis
bdcb17f5087c083fd0035af3b36239ae,NR_102944,0.0,750,98,93.097,Alistipes finegoldii
9054aae92720dfaec6299b4024c6fe9e,NR_112947,0.0,741,97,92.958,Bacteroides xylanisolvens XB1A
90453791288d39773a671ca80e6fcced,NR_040866,0.0,876,98,98.619,Bacteroides uniformis
3bd6b807bb94aab21f1e5259faea76b8,NR_041307,0.0,705,98,91.124,Bacteroides intestinalis
5a3894ecca5969b56190e8a2b4a28b1e,NR_041307,0.0,710,98,91.321,Bacteroides intestinalis
6715479e23b9488e16a8b96ab8d69f49,NR_113150,0.0,902,98,99.604,Alistipes finegoldii
691b701271674847a48a7fe8db551730,NR_113150,0.0,898,98,99.406,Alistipes finegoldii
3b60d314a81d75d73e5d01b0e260fffe,NR_113150,0.0,888,98,99.209,Alistipes finegoldii
47634f6e1272d1b1a529cbb1dc4e9acf,NR_113150,0.0,902,98,99.604,Alistipes finegoldii
6fac66171d438245876857b07d93c78b,NR_113150,0.0,907,98,99.802,Alistipes finegoldii
f34a41eaa8bde4bec6a7109d52339297,NR_113150,0.0,901,98,99.605,Alistipes finegoldii
0b4b17e866a3ac734b0f2d62f7649473,NR_102944,0.0,818,99,95.517,Alistipes finegoldii
104eb25332b3b7f80ffe74c79a7b1eab,NR_102944,0.0,893,98,99.208,Alistipes finegoldii
7f5bcd59c55b7e9de1c3ff787c7787f4,NR_113150,0.0,901,98,99.605,Alistipes finegoldii
7659ca59872ccf0af3b3572d91b71601,NR_113150,0.0,907,98,99.802,Alistipes finegoldii
149e17a05d25ddd742c8e88afd9bcfc3,NR_113150,0.0,898,98,99.406,Alistipes finegoldii
2fa7b1f1922ed50bd4d41098dc909f23,NR_112933,0.0,905,98,99.802,Bacteroides cellulosilyticus
767969bd83c1115914ce0da8cb424ca8,NR_041307,0.0,883,98,98.814,Bacteroides intestinalis
286145a52e25a6598157966e66587c3e,NR_112933,0.0,902,98,99.604,Bacteroides cellulosilyticus
7f75ff53e1e638be3c5068e50d9be278,NR_112933,0.0,907,98,99.802,Bacteroides cellulosilyticus
bcec188efb7c5a0954003b44d98ea20e,NR_112933,0.0,903,98,99.802,Bacteroides cellulosilyticus
b93f6a2a81d72924c3f74306129d9588,NR_112933,0.0,902,98,99.604,Bacteroides cellulosilyticus
3513d748d4a8f923e12151ada75dee3a,NR_112933,0.0,901,98,99.605,Bacteroides cellulosilyticus
f6aab879515aed7c564e7e2767f6e1a6,NR_112933,0.0,907,98,99.802,Bacteroides cellulosilyticus
b91fd3d45828f169e66052c0cdb039b7,NR_112933,0.0,901,98,99.605,Bacteroides cellulosilyticus
f21b2c0435bcf959b42048ab0f84d7d5,NR_112933,0.0,907,98,99.802,Bacteroides cellulosilyticus
9e530784d7fbd15d69d12ac829fb9138,NR_112933,0.0,911,98,100.000,Bacteroides cellulosilyticus
99020ab53d395235e517cc3df4a4cfac,NR_112933,0.0,911,98,100.000,Bacteroides cellulosilyticus
3d822bc826c015eb814bd6dade2f7775,NR_112933,0.0,899,98,99.604,Bacteroides cellulosilyticus
06a58657a9421a10fb5208bcf6d806cf,NR_112933,0.0,903,98,99.802,Bacteroides cellulosilyticus
2202be336f61705d209513f03240d1b5,NR_112933,0.0,872,99,98.039,Bacteroides cellulosilyticus
92c8c565a7cfc68340041fb4d2f7c8ee,NR_112933,0.0,903,98,99.802,Bacteroides cellulosilyticus
bf1a35520b96e2917bfd3526ec7ee80d,NR_112933,0.0,895,98,99.604,Bacteroides cellulosilyticus
cbf4b7c7fbd2345765858c9e18e0ae88,NR_112933,0.0,902,98,99.604,Bacteroides cellulosilyticus
954696d5becb401b2cb9db3d259574bf,NR_112933,0.0,901,98,99.605,Bacteroides cellulosilyticus
8457a2e51c9ddeaac2876911f7a9c204,NR_112933,0.0,907,98,99.802,Bacteroides cellulosilyticus
fafe6ab3e72da2d6417227ef23010fd7,NR_112933,0.0,907,98,99.802,Bacteroides cellulosilyticus
f39f1cccd2d1252869fba918c79d6cb1,NR_112933,0.0,899,98,99.604,Bacteroides cellulosilyticus
a28c9b6bdfbcd67de29a4799276c9321,NR_112933,0.0,899,98,99.604,Bacteroides cellulosilyticus
3693f8621ba58604ddb7df507f4dd39a,NR_112947,0.0,870,97,98.793,Bacteroides xylanisolvens XB1A
8e75b2623499ece6a1bacaff143eeafb,NR_112933,0.0,884,98,98.812,Bacteroides cellulosilyticus
3f84f0b2dbf1b1354cb3c314e9bd9e0f,NR_180020,0.0,908,98,100.000,Pedobacter chitinilyticus
55cb31e248a65bbfa18ff37a26d38fa2,NR_041280,0.0,893,99,98.828,Bacteroides pyogenes
0cac67ac71b5938e9fde5afea6b613b8,NR_113075,0.0,857,98,97.624,Odoribacter splanchnicus
8e685353abc46008693df9620d92a8ee,NR_144744,0.0,788,99,94.314,Bacteroides mediterraneensis
5e5ce2d792063dd2b56922e0419fab25,NR_144744,0.0,801,99,94.706,Bacteroides mediterraneensis
5a864c2e55cd791ade844e5cb1428ba0,NR_041278,0.0,830,99,96.491,Phocaeicola coprocola DSM 17136
dc9f1bcea02ca262b3e4c894bb4c503e,NR_041277,0.0,848,99,96.863,Phocaeicola plebeius DSM 17135
32b9558b0717fd82933d257585398ff8,NR_041277,0.0,848,99,96.863,Phocaeicola plebeius DSM 17135
360bada7cc8c63a3eeebde38ce633b0a,NR_112932,0.0,815,97,96.192,Bacteroides caccae
d362ef8f81e6d66c69346130df0f6218,NR_113077,0.0,777,97,94.600,Paraprevotella clara
c4344a47793092adcc83788a1e85ef17,NR_041277,0.0,848,99,96.863,Phocaeicola plebeius DSM 17135
ae7b3e3c2106a08ac4e2ca32c4a297e6,NR_113077,0.0,821,97,96.400,Paraprevotella clara
5d2b38eb9e22b15c19a5db127b591d48,NR_040866,0.0,815,98,95.850,Bacteroides uniformis
73835c151bd4b485c7031f6d9edcaa1f,NR_041277,0.0,857,99,97.255,Phocaeicola plebeius DSM 17135
4d2c52391101fa129c022f0d50b807f6,NR_144744,0.0,701,99,90.392,Bacteroides mediterraneensis
b7a65d975996561f80bff8c3e622de54,NR_041277,0.0,853,99,97.059,Phocaeicola plebeius DSM 17135
eaee9575239943d33903c6b19eadc3ae,NR_041277,0.0,845,99,96.863,Phocaeicola plebeius DSM 17135
1f61e1a04f50d8ad849ef8c46ea2ccf3,NR_041277,0.0,866,99,97.647,Phocaeicola plebeius DSM 17135
4edbde49f57e6e9ceccd835244e1c176,NR_041277,0.0,822,99,95.882,Phocaeicola plebeius DSM 17135
f7ee606f511deab2ebcf1ed5ea3327e9,NR_041277,0.0,848,99,96.863,Phocaeicola plebeius DSM 17135
dbb8aaf7ef2a2ba595fdc3fc655124c4,NR_041277,0.0,853,99,97.059,Phocaeicola plebeius DSM 17135
ea749452a39d312a3a4191596d543f9b,NR_144744,0.0,810,99,95.098,Bacteroides mediterraneensis
76ee052e3469a88ec4574689826c41b9,NR_041277,0.0,848,99,96.863,Phocaeicola plebeius DSM 17135
9cce2fdc7139c61b0bc18a6cbf41528f,NR_179975,1.46e-164,578,99,85.185,Duncaniella muris
3e945b4186683810f25790ccb415d2c1,NR_040866,0.0,810,98,95.652,Bacteroides uniformis
109dcf4f4b84f822d7592a9ed188c87d,NR_112933,0.0,826,98,96.238,Bacteroides cellulosilyticus
1f5d7751f4f53b9e2ea4c6c26ce62454,NR_041277,0.0,817,99,95.490,Phocaeicola plebeius DSM 17135
d7a5153039ccc97fc9d1126ef34a3940,NR_144750,0.0,737,99,92.188,Prevotellamassilia timonensis
0e3558278a4b40991868837bf76d222b,NR_040866,0.0,824,98,96.245,Bacteroides uniformis
b0b86f7702043d38310a6d2c1d7f33a1,NR_041278,0.0,911,99,99.608,Phocaeicola coprocola DSM 17136
8ec03b6559ddd9fce30e006eb82fd6cc,NR_041278,0.0,844,99,96.667,Phocaeicola coprocola DSM 17136
0b1892e9daf4fd0c28c5358d41bf22a4,NR_041278,0.0,905,99,99.413,Phocaeicola coprocola DSM 17136
079f0699ff4bb7caf5aa8a0de081373a,NR_041278,0.0,916,99,99.804,Phocaeicola coprocola DSM 17136
219cde50b94b9c7199969fa7fda9f091,NR_041278,0.0,826,99,95.882,Phocaeicola coprocola DSM 17136
1e7a1de77d835483b7ee64f167fb9f25,NR_041278,0.0,907,99,99.412,Phocaeicola coprocola DSM 17136
ff2b9e92ddc8567765b2983cc8095053,NR_041278,0.0,907,99,99.412,Phocaeicola coprocola DSM 17136
2294e0d72f70dbcbae4013c3166e75d9,NR_041278,9.87e-110,397,98,77.735,Phocaeicola coprocola DSM 17136
02a10773828ae4b1373c16dded82512f,NR_041277,0.0,800,99,94.902,Phocaeicola plebeius DSM 17135
1e694b8a75108ab5e7a753024786b60a,NR_041343,0.0,783,98,94.129,Parabacteroides merdae
12b488f50aa7719d8914f2e425043253,NR_041343,0.0,905,99,99.415,Parabacteroides merdae
f6548e2c1bea34fe1b0b2c1c20c20a55,NR_112943,0.0,792,97,95.382,Bacteroides stercoris ATCC 43183
36de6611c1b9d3003e401ef5eedf925c,NR_041343,0.0,910,99,99.610,Parabacteroides merdae
a50b026dc12c52d936c8e84f5867ecf7,NR_041343,0.0,906,99,99.609,Parabacteroides merdae
86c54ec32773689314441f6f2132317f,NR_126194,0.0,754,98,93.137,Butyricimonas faecihominis
eb740a7f67e57fe1846d267632e484fd,NR_041667,1.37e-177,622,82,92.689,Parasutterella excrementihominis
d67cc6ff363cab77404f5e6bb6215ebb,NR_113151,0.0,755,99,92.941,Alistipes onderdonkii
72f7a5821177345d8bf4550af4131d81,NR_113152,0.0,694,99,90.430,Alistipes putredinis
ab23f1da251835c26cb1ee118ad24f9a,NR_113411,0.0,802,99,94.727,Prevotella copri DSM 18205
8aab637e67cb73edd55f5b62ee01762c,NR_113411,0.0,780,99,93.750,Prevotella copri DSM 18205
af0045bbfc2a61483b4c65dded583727,NR_074784,0.0,815,99,95.481,Bacteroides fragilis NCTC 9343
52e05ffa64826970024dd5e3c395a221,NR_074784,0.0,802,99,95.088,Bacteroides fragilis NCTC 9343
598e11c25ab1260261836ce1f603f142,NR_040866,0.0,820,98,96.047,Bacteroides uniformis
7c48b833fdb2a29bdbb0bf228652eaee,NR_040866,0.0,820,98,96.047,Bacteroides uniformis
561628999672110f796ec8808187004c,NR_040866,0.0,824,98,96.245,Bacteroides uniformis
280f6263ec4ca670157bece9e7dd7f07,NR_040866,0.0,820,98,96.047,Bacteroides uniformis
75af6c1c154586668cb4b821857e0a68,NR_041461,0.0,801,99,94.912,Phocaeicola coprophilus
3676a626e67253225a7170773940706d,NR_116181,0.0,816,98,96.032,Bacteroides ovatus
77caa6d8a4f493269f23e5ca51600468,NR_112935,0.0,820,99,95.678,Bacteroides eggerthii
491e7227acf152863d20af787778062b,NR_041277,0.0,746,99,92.549,Phocaeicola plebeius DSM 17135
6d141bc7f87285c2e040a92f02f320ea,NR_112943,0.0,802,97,95.775,Bacteroides stercoris ATCC 43183
2221ab0a70929b6547105358c72abd0d,NR_041691,0.0,742,98,92.490,Butyricimonas virosa
f928e0dfca9f3f562a2ef68a90cf3955,NR_040866,0.0,810,98,95.652,Bacteroides uniformis
8d91321f54e0ef37bac840809052f5b8,NR_040866,0.0,810,98,95.652,Bacteroides uniformis
12efd295cfe384c55f21b3635862a072,NR_040866,0.0,815,98,95.850,Bacteroides uniformis
561f2bbb6d8a1eed97affb9e91bd08ae,NR_040866,0.0,807,98,95.652,Bacteroides uniformis
d953e32f588cad86b9538e359aefb993,NR_074277,0.0,792,99,94.325,Bacteroides thetaiotaomicron
392f23b5ab8e1b993129e441b4d21e16,NR_112940,0.0,789,97,95.190,Bacteroides ovatus
1553b467a84b08037b39f16babd83fe3,NR_041278,0.0,812,99,95.294,Phocaeicola coprocola DSM 17136
653be5c28ae4d6879939c7039b2c4650,NR_112932,0.0,714,97,91.849,Bacteroides caccae
9dd196702f2c0fe3b1f68c3e5395f421,NR_112943,0.0,793,97,95.372,Bacteroides stercoris ATCC 43183
de9b6346a042ef939a40c6024ccf9cc2,NR_040866,0.0,727,98,92.095,Bacteroides uniformis
cba5ad64192d14ab549b1230f7154d6a,NR_144706,1.12e-178,626,99,87.280,Alistipes ihumii AP11
dda338c02d895748913b474236e2a33e,NR_041343,0.0,899,99,99.222,Parabacteroides merdae
5af4de18fac3966d5087245f4a661eea,NR_041343,0.0,856,99,97.461,Parabacteroides merdae
958603ff0aab79d02250ddbd8552d290,NR_041343,0.0,860,99,97.656,Parabacteroides merdae
ad6aedb38a96b0030f50c5878912658e,NR_041343,0.0,897,100,99.223,Parabacteroides merdae
ead6840f75e11e47d69912550a11dea3,NR_041343,0.0,907,99,99.414,Parabacteroides merdae
fdddcbaba333cecaa2a59daf5b86ac2b,NR_041343,0.0,911,99,99.609,Parabacteroides merdae
142dd2aa78748051d3ff2b997f830d5a,NR_041343,0.0,911,99,99.609,Parabacteroides merdae
3d7099eae090fb589d03bf87de779ec9,NR_041343,0.0,913,99,99.609,Parabacteroides merdae
12d554d39571c5d3c0622b118767dbbf,NR_041343,0.0,832,99,96.311,Parabacteroides merdae
424f8ffb1884eb9807c8aa7f841b3451,NR_041343,0.0,869,98,97.847,Parabacteroides merdae
e1417d39fd0caaa0f71778b5c2f8dc37,NR_041343,0.0,913,99,99.609,Parabacteroides merdae
bc55639953caf90b38fbd3ba4bbc096a,NR_041343,0.0,919,99,100.000,Parabacteroides merdae
e6d7f2d148845cfdbdd2814132665d8c,NR_041343,0.0,918,99,99.804,Parabacteroides merdae
e035691826abdc2347f3a6987f6c25e6,NR_041343,0.0,862,99,97.661,Parabacteroides merdae
5f7af3cf41306fd75820fbf7836b9dbb,NR_041343,0.0,861,99,97.652,Parabacteroides merdae
94e3094bcf84591468cf114c4699d272,NR_041343,0.0,903,99,99.416,Parabacteroides merdae
ac59616d177d2ec18bea9149fd617d49,NR_041343,0.0,903,99,99.416,Parabacteroides merdae
78958c200d786b52c33a96826a6bf0a2,NR_041343,0.0,824,98,95.890,Parabacteroides merdae
24ef489c3e9fb1290ee4a624f93c1e55,NR_040866,0.0,783,98,94.466,Bacteroides uniformis
7cb293ab673da1a7897aaa4eccddd3bc,NR_112935,0.0,815,99,95.481,Bacteroides eggerthii
a2fc928a92821fd966fe495166d6a920,NR_074277,0.0,796,99,94.521,Bacteroides thetaiotaomicron
f251cc6b723e47eedbf8f747cf5a4c4c,NR_040866,0.0,820,98,96.245,Bacteroides uniformis
2500d5434eb58eccf3b9ebcba38f9768,NR_112943,0.0,794,96,95.573,Bacteroides stercoris ATCC 43183
48e6ab25810db8865bcd7d2dea4f1d4a,NR_041343,0.0,660,98,89.237,Parabacteroides merdae
981f1f31939fb6c256bc599d9f247174,NR_041343,0.0,886,99,98.434,Parabacteroides merdae
6d85dfb2cd09a6631693a654d2f74e5f,NR_041343,0.0,886,99,98.434,Parabacteroides merdae
0fce38e2b65c3d9e8661ff345872e14b,NR_133025,3.92e-178,623,87,91.051,Alistipes communis
b1eefe41e500e73616ba91bdbc4f55d0,NR_113368,0.0,776,97,94.810,Capnocytophaga gingivalis
577b687b9c20abe9245061e5e66a1e50,NR_113125,0.0,853,98,97.426,Tannerella forsythia
d47c26c095070197a32411f05a222fcc,NR_177878,1.67e-138,492,92,82.563,Nodosilinea ramsarensis
0fd889499dbc700a0228e0063b56d45e,NR_074577,5.10e-164,577,98,85.630,Paludibacter propionicigenes WB4
c3118a9ce9ea950f52c468030aeaf517,NR_175436,0.0,777,94,95.688,Tannerella serpentiformis
6c2232b82c2a1147ca6dc23019eb3776,NR_113564,0.0,815,97,96.208,Capnocytophaga sputigena
1346f06cb5f2d9733d2b8a1976338db4,NR_074505,0.0,816,97,96.407,Capnocytophaga ochracea
620a5254a52bf270a4809f74b4d83e36,NR_074505,0.0,805,97,96.016,Capnocytophaga ochracea
7efa98a748777c456b176e37c909f903,NR_074505,0.0,808,97,96.223,Capnocytophaga ochracea
43dfa7bfbe9fc8ad2fd98e8965432a1e,NR_074505,0.0,823,97,96.813,Capnocytophaga ochracea
77d5c7fe6a3f3e942f77615ec3b052bc,NR_113368,0.0,804,97,96.192,Capnocytophaga gingivalis
0d4bc73697e1a47abfd92c19c7794073,NR_113564,0.0,875,97,98.800,Capnocytophaga sputigena
993d4056146859900d9ba2cdd4553788,NR_074505,0.0,825,97,96.806,Capnocytophaga ochracea
6c5060cfe67c5101d95aae0bcf0e9f1c,NR_074505,0.0,810,97,96.414,Capnocytophaga ochracea
c27d6bb42c2c9a67b22ee81a777bcfa3,NR_165677,0.0,851,97,97.804,Capnocytophaga endodontalis
ae417ecfdcc4c5e048073927cf2cac01,NR_165677,0.0,851,97,98.004,Capnocytophaga endodontalis
61223eff8858e7a5aadf72737f515423,NR_165677,0.0,856,97,98.004,Capnocytophaga endodontalis
9082096d341a6839b714950752e522f9,NR_165677,0.0,889,96,99.798,Capnocytophaga endodontalis
5bd8e4df4d560a456685f85722c1498a,NR_165677,0.0,860,97,98.204,Capnocytophaga endodontalis
eb3ef5d50c9c50c23809be6b1f21f02b,NR_074577,1.90e-169,595,98,86.417,Paludibacter propionicigenes WB4
4525fc8e3ccafba794d4ebfb9eb4cabb,NR_074505,0.0,820,97,96.607,Capnocytophaga ochracea
f0ef239a78731b792cac1db69c8ee220,NR_074505,0.0,812,97,96.407,Capnocytophaga ochracea
245e63c6aade19a27051bf9a8584333e,NR_113564,0.0,889,97,99.400,Capnocytophaga sputigena
2fd0969ab59d81038d9f66911e56c778,NR_113564,0.0,885,97,99.402,Capnocytophaga sputigena
1da2e75a469d0133d7b10e2d70aff5d2,NR_113564,0.0,893,97,99.600,Capnocytophaga sputigena
21ca29eac50b8898b1bac7ba9aaa09fd,NR_113564,0.0,898,97,99.800,Capnocytophaga sputigena
4cf2963fd98192e55de7b52c40a4248c,NR_113564,0.0,889,97,99.400,Capnocytophaga sputigena
7994592af4cc4789d60a9e7dee735279,NR_113564,0.0,883,97,99.202,Capnocytophaga sputigena
39d9390d7c33029aefd6b21e2017b81a,NR_165677,0.0,851,97,97.804,Capnocytophaga endodontalis
c94e2eac39b7dc4a6e0946e95365f070,NR_074577,2.47e-174,610,98,87.451,Paludibacter propionicigenes WB4
d12caab03d62721cfb9d18fd79db8f0b,NR_074577,1.56e-170,598,98,87.059,Paludibacter propionicigenes WB4
888e2c982e4371ff6a02f7be27d53f09,NR_074577,1.12e-178,626,98,88.016,Paludibacter propionicigenes WB4
358ab69f4049b0872451152be13b8abc,NR_074577,4.77e-177,619,98,87.843,Paludibacter propionicigenes WB4
13983139745275d2ac05d2067ade2258,NR_074577,1.28e-171,601,98,87.059,Paludibacter propionicigenes WB4
13c93ecc95fe6791095ff1f1e1674462,NR_074577,4.47e-171,600,98,87.033,Paludibacter propionicigenes WB4
cf18a0a21a0de41da7547645c7981f85,NR_074577,5.81e-176,617,98,87.623,Paludibacter propionicigenes WB4
6f349d64a87f8fe5496cb928c73c5317,NR_074577,1.05e-172,606,98,87.255,Paludibacter propionicigenes WB4
e092553e3fd4f075af7cc1d31b00721f,NR_074577,7.08e-175,613,98,87.205,Paludibacter propionicigenes WB4
79754f23aa7f42646bbcf165824de4b1,NR_074577,7.08e-175,613,98,87.205,Paludibacter propionicigenes WB4
936cc081accc017eb904f996ec350abd,NR_074577,1.05e-172,605,98,87.008,Paludibacter propionicigenes WB4
6c9b750a4ec69f6276c4474d1232d80e,NR_074577,3.01e-173,608,98,87.230,Paludibacter propionicigenes WB4
76cea284a27eed91615a49c8ae7cb51d,NR_074577,7.08e-175,612,98,87.426,Paludibacter propionicigenes WB4
1ec034d9abee93ce59eea758a46db846,NR_074577,5.81e-176,617,98,87.623,Paludibacter propionicigenes WB4
5b53c34e32705ec6baeccca1976ee4dd,NR_074577,5.81e-176,617,98,87.623,Paludibacter propionicigenes WB4
6c3b8915116ec3395fc99c29fd5ffbf5,NR_074577,8.63e-174,609,98,87.426,Paludibacter propionicigenes WB4
30f00b1faa3d49b66667d1e636509c05,NR_074577,5.81e-176,617,98,87.623,Paludibacter propionicigenes WB4
1f259a908b2458c8c5c48d5c6aa90083,NR_074577,2.03e-175,615,98,87.647,Paludibacter propionicigenes WB4
2a3baf0515b2cba7458dd11c30e01030,NR_074577,1.37e-177,621,98,87.819,Paludibacter propionicigenes WB4
83ac2714c5d8524b1f9cfc254b721952,NR_074577,3.01e-173,608,98,87.230,Paludibacter propionicigenes WB4
8bc936f9558ee5608b27f4da09cc1908,NR_074577,3.01e-173,608,98,87.230,Paludibacter propionicigenes WB4
6845bd0a20b422e624fa3ee2e00de03d,NR_074577,7.08e-175,612,98,87.426,Paludibacter propionicigenes WB4
60e4170e02d8f1a4e7997fbf16efe702,NR_074577,7.08e-175,612,98,87.426,Paludibacter propionicigenes WB4
cd65176d5cb39b57136762890efb2b5c,NR_074577,5.81e-176,617,98,87.623,Paludibacter propionicigenes WB4
d6076d9146860b47295717f63cc1ecd6,NR_074577,5.81e-176,617,98,87.623,Paludibacter propionicigenes WB4
